,\delta p autocorr,direction autocorr,spread,trade_size_ave,trade_size_sum, Parks,Gk,TTM
2022-03-03 11:00:00,-0.2499753758652735,0.5707832532306818,0.004957357577112,7255380981652.005,5608409498817000.0,14.959396092690731,25.410674403888244,11444.801208981002
2022-03-03 11:30:00,-0.0885882434721207,0.6618427317869542,0.0040214876034667,8844329149617.283,4298343966714000.0,10.514057729118464,17.85962544198228,11417.989437585731
2022-03-03 12:00:00,-0.0982340166063076,0.3181818181818182,0.0018583333333168,9412964991437.5,150607439863000.0,0.3504793346021879,0.5949963204280223,11387.854166666666
2022-03-03 14:00:00,-0.1489976138782871,0.523416532742684,0.0051941079610458,9765933527170.123,2353589980048000.0,5.391086537427802,9.157512344320892,11259.113194444444
2022-03-03 14:30:00,-0.1514986114517264,0.5439248953631645,0.0090451416308638,10578071191992.168,4051401266533000.0,9.255586401979397,15.721929620732851,11234.392993907746
2022-03-03 15:00:00,-0.2162576640729938,0.5846098765627943,0.0075726243062916,11536911071010.523,4384026206984000.0,9.974846717059345,16.943697488808564,11206.281184210526
2022-03-03 15:30:00,-0.2355991697235638,0.5887323943661964,0.0107816901408313,12263105046908.451,1741360916661000.0,3.86214870686441,6.560383053609108,11179.109507042254
2022-03-03 16:00:00,-0.404947094861509,0.6993498671526227,0.021176153846099,12608138827912.088,1147340633340000.0,2.483476933828319,4.2184937864580645,11141.499816849817
2022-03-03 16:30:00,-0.59640962286126,0.6875000000000002,0.0137197278911713,12904227867465.754,942008634325000.0,1.9922397381260144,3.384044929632305,11115.233789954338
2022-03-03 17:00:00,-0.3501102094060859,0.2557390794935061,0.0011195046439951,13065203980777.775,470347343308000.0,0.9824743914046096,1.6687514531415115,11089.440277777778
2022-03-03 17:30:00,-0.1473919382026909,0.4230769230769229,-0.0042071428571404,13130341521812.5,210085464349000.0,0.4366552850687154,0.7414462993738676,11056.078125
2022-03-03 18:00:00,1.0,,,13159046682750.0,52636186731000.0,0.1091638212671788,0.1843257151803101,11027.270833333332
2022-03-04 09:30:00,-0.0962612922635329,0.7156177156177158,0.0011370122631717,96407264080.64516,5977250373000.0,0.5137601930697431,0.8729114916853047,10095.605107526882
2022-03-04 10:00:00,-0.1358764910659123,0.6506447628801256,0.0009697507952353,1137232399649.4253,791513750156000.0,7.586969773316406,12.887572283554976,10063.310464559388
2022-03-04 10:30:00,-0.2676654809429334,0.5482003191812077,0.0019977349089401,3560546918200.723,3937964891530000.0,16.305267416701,27.696844960679343,10035.067631103077
2022-03-04 11:00:00,-0.1434280758888597,0.5291137439072133,0.0031760132594484,6078931820257.636,4577435660654000.0,12.957017877815868,22.009364067490655,10006.083488269149
2022-03-04 11:30:00,-0.1583297383902935,0.5499220899152942,0.0107794074709772,7636746837886.266,3558724026455000.0,8.088602770677376,13.739667057026823,9974.499856938484
2022-03-04 12:00:00,-0.0927072097631449,0.6364806333091776,0.0105931855500216,8369825203898.734,661216191108000.0,1.5100852991208278,2.565170234447032,9945.259071729955
2022-03-04 14:00:00,-0.3673006753393634,0.379953379953381,0.0030210015790146,8792207405018.727,2347519377140000.0,5.578190615407887,9.475377690572309,9820.90861423221
2022-03-04 14:30:00,-0.1865816063999302,0.6018004187721799,0.0046572069098971,9524862052774.023,3667071890318000.0,8.303575817924573,14.104829292751903,9796.392121212122
2022-03-04 15:00:00,-0.0485969958012557,0.6144480519480513,0.0043932421561407,10269361635980.1,2064141688832000.0,4.335113608838543,7.363838594259508,9766.93656716418
2022-03-04 15:30:00,-0.1336373447074286,0.6751492859105923,0.0156423809523857,10632385190771.93,606045955874000.0,1.2293605756407808,2.088335763554612,9734.098538011696
2022-03-04 16:00:00,-0.3383655768820295,0.6571428571428569,0.0051642857143008,10766216071069.768,462947291056000.0,0.9274123640798873,1.575462760722072,9708.022480620157
