TRANSACT_TIME,\delta p autocorr,direction autocorr,spread,trade_size_ave,trade_size_sum, Parks,Gk,TTM,instru_id
2022-03-09 09:50:00,-0.13562304965419517,0.5753695728087536,0.001218563841959508,624279483528.4974,120485940321000.0,2.254480905831262,3.8294981444138267,2864.779792746114,1
2022-03-09 10:00:00,-0.20707631234766946,0.5352866495172574,0.001063121142507839,1246735243765.1006,371527102642000.0,3.4810119685892027,5.912958926147153,2854.781879194631,1
2022-03-09 10:10:00,-0.1572434057982096,0.4625882039675142,0.0008900503444522201,2063886047582.3865,726487888749000.0,4.111799372293286,6.984448015085205,2844.7664299242424,1
2022-03-09 10:20:00,-0.19901573716595256,0.5425089510376708,0.0014206838578303405,3074859941813.636,1352938374398000.0,5.139749215366608,8.730575172860897,2835.076363636364,1
2022-03-09 10:30:00,-0.17130784338844032,0.6413635381072165,0.001086180719511276,4147313660459.402,1940942793095000.0,5.5950462307630175,9.503964726705975,2824.675783475783,1
2022-03-09 10:40:00,-0.19743375513571523,0.6533460629205309,0.0013466282005225594,5022010505833.333,1536735214785000.0,3.764976989187406,6.39531729134576,2815.45697167756,1
2022-03-09 10:50:00,-0.14720139080309974,0.6646771643973094,0.002183823857237144,5673662978958.549,1095016954939000.0,2.3746423493894424,4.033612719509681,2805.1559585492228,1
2022-03-09 11:00:00,-0.15146901979953534,0.6131884324921717,0.00020234972680555074,6068109412774.834,916284521329000.0,1.8578808018539161,3.155802804487058,2795.487417218543,1
2022-03-09 11:10:00,-0.24083794572256642,0.6201825406141842,0.0019263011456445156,6427205316006.289,1021925645245000.0,1.956311572813064,3.323005353706504,2785.1700209643604,1
2022-03-09 11:20:00,-0.30490581378799037,0.5233577284018986,0.0008740054248335127,6783489883400.0,915771134259000.0,1.6610192599356204,2.82139637265016,2775.6103703703707,1
